method,model_name,split,seed,threshold_source,threshold_mode,source_file,label,threshold
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json,Benevolence: caring,0.25
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.12
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json,Universalism: concern,0.2
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json,Universalism: nature,0.07
schwartz_geoloss,microsoft/deberta-v3-base,test,42,provided,provided,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.08
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.04
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.14
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Stimulation,0.22
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Hedonism,0.35000000000000003
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Achievement,0.24
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Power: dominance,0.14
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Power: resources,0.15
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Face,0.05
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Security: personal,0.11
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Security: societal,0.24
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Tradition,0.35000000000000003
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.21
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.15
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Humility,0.01
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.25
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.12
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.2
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.07
schwartz_geoloss,microsoft/deberta-v3-base,validation,42,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed42_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.08
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Self-direction: thought,0.14
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Self-direction: action,0.3
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Stimulation,0.36
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Hedonism,0.43
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Achievement,0.27
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Power: dominance,0.24
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Power: resources,0.17
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Face,0.17
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Security: personal,0.17
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Security: societal,0.34
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Tradition,0.34
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Conformity: rules,0.27
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.08
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Humility,0.02
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Benevolence: caring,0.07
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.16
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Universalism: concern,0.22
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Universalism: nature,0.11
schwartz_geoloss,microsoft/deberta-v3-base,test,7,provided,provided,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.12
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.14
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.3
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Stimulation,0.36
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Hedonism,0.43
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Achievement,0.27
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Power: dominance,0.24
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Power: resources,0.17
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Face,0.17
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Security: personal,0.17
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Security: societal,0.34
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Tradition,0.34
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.27
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.08
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Humility,0.02
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.07
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.16
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.22
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.11
schwartz_geoloss,microsoft/deberta-v3-base,validation,7,tuned_per_label,per_label,results/logs/deberta_schwartz_geoloss_seed7_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.12
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Self-direction: thought,0.27
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Self-direction: action,0.25
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Stimulation,0.39
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Hedonism,0.22
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Achievement,0.38
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Power: dominance,0.28
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Power: resources,0.34
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Face,0.27
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Security: personal,0.3
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Security: societal,0.43
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Tradition,0.2
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Conformity: rules,0.34
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.22
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Humility,0.35000000000000003
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Benevolence: caring,0.3
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.3
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Universalism: concern,0.4
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Universalism: nature,0.53
schwartz_geosmooth,microsoft/deberta-v3-base,test,11,provided,provided,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.49
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.27
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.25
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Stimulation,0.39
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Hedonism,0.22
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Achievement,0.38
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Power: dominance,0.28
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Power: resources,0.34
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Face,0.27
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Security: personal,0.3
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Security: societal,0.43
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Tradition,0.2
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.34
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.22
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Humility,0.35000000000000003
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.3
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.3
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.4
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.53
schwartz_geosmooth,microsoft/deberta-v3-base,validation,11,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed11_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.49
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Self-direction: thought,0.28
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Self-direction: action,0.36
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Stimulation,0.52
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Hedonism,0.4
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Achievement,0.46
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Power: dominance,0.51
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Power: resources,0.52
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Face,0.29
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Security: personal,0.56
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Security: societal,0.54
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Tradition,0.4
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Conformity: rules,0.52
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.32
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Humility,0.37
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Benevolence: caring,0.42
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Benevolence: dependability,0.32
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Universalism: concern,0.48
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Universalism: nature,0.65
schwartz_geosmooth,microsoft/deberta-v3-base,test,1701,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_test_metrics.json,Universalism: tolerance,0.66
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Self-direction: thought,0.28
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Self-direction: action,0.36
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Stimulation,0.52
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Hedonism,0.4
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Achievement,0.46
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Power: dominance,0.51
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Power: resources,0.52
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Face,0.29
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Security: personal,0.56
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Security: societal,0.54
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Tradition,0.4
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Conformity: rules,0.52
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Conformity: interpersonal,0.32
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Humility,0.37
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Benevolence: caring,0.42
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Benevolence: dependability,0.32
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: concern,0.48
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: nature,0.65
schwartz_geosmooth,microsoft/deberta-v3-base,validation,1701,tuned_per_label,per_label,results/logs/deberta_schwartz_geosmooth_seed1701_deberta-v3-base_validation_thresholds.json,Universalism: tolerance,0.66
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Self-direction: thought,0.47000000000000003
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Self-direction: action,0.39
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Stimulation,0.48
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Hedonism,0.42
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Achievement,0.4
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Power: dominance,0.24
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Power: resources,0.31
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Face,0.16
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Security: personal,0.29
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Security: societal,0.32
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Tradition,0.21
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Conformity: rules,0.38
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Conformity: interpersonal,0.3
schwartz_geosmooth,microsoft/deberta-v3-base,test,1984,provided,provided,results/logs/deberta_schwartz_geosmooth_seed1984_deberta-v3-base_test_metrics.json,Humility,0.44
